id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_number,city,road,neighbourhood,residential,nearby_attractions,quarter_sale,sales_price,profit
2767600171,2014-05-19,440000.0,2,1.5,1010,1968,1.5,0,0,5,5,1010,0,1906,0,98107,47.6757,-122.385,1760,4200,6411,Seattle,22nd Avenue Northwest,,,,1,572000.0,132000.0
2767600673,2014-07-01,460000.0,3,2.5,1450,1053,2.0,0,0,3,8,940,510,2008,0,98107,47.6754,-122.374,1410,1080,1406,Seattle,Northwest 64th Street,,,,2,598000.0,138000.0
2767600686,2015-03-31,487000.0,2,1.5,1160,1118,2.0,0,0,3,8,1020,140,2007,0,98117,47.6754,-122.375,1210,1118,1428,Seattle,Northwest 64th Street,,,,1,535700.0,48700.0
2767600688,2014-11-13,414500.0,2,1.5,1210,1278,2.0,0,0,3,8,1020,190,2007,0,98117,47.6756,-122.375,1210,1118,1427,Seattle,Northwest 65th Street,,Ship Street Apartments,,1,538850.0,124350.0
2767600920,2014-10-27,465000.0,2,1.0,730,2600,1.0,0,0,4,6,730,0,1918,0,98107,47.6751,-122.379,1480,3900,6323,Seattle,17th Avenue Northwest,Whittier Heights,,,3,604500.0,139500.0
2767600921,2014-06-23,405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1901,0,98107,47.675,-122.379,1300,3900,6319,Seattle,17th Avenue Northwest,Whittier Heights,,,1,526500.0,121500.0
2767601100,2014-10-27,513000.0,4,2.0,2090,4000,1.0,0,0,3,7,1480,610,1951,0,98107,47.6751,-122.379,1510,5000,6323,Seattle,17th Avenue Northwest,Whittier Heights,,,1,564300.0,51300.0
2767601311,2014-10-24,445000.0,3,2.5,1260,1102,3.0,0,0,3,8,1260,0,2007,0,98107,47.675,-122.387,1320,2500,2253,Seattle,Northwest 64th Street,,,,1,578500.0,133500.0
2767601375,2014-08-21,505000.0,3,2.0,1500,2500,2.0,0,0,3,8,1500,0,2002,0,98107,47.6748,-122.385,1550,5000,6303,Seattle,22nd Avenue Northwest,,,,1,555500.0,50500.0
2767601750,2014-08-15,500000.0,3,1.5,1220,962,3.0,0,0,3,8,1220,0,2014,0,98107,47.674,-122.387,1510,2501,2252,Seattle,Northwest 62nd Street,,The Paradise,,1,550000.0,50000.0
2767601752,2014-07-07,510000.0,3,2.5,1420,1237,3.0,0,0,3,8,1420,0,2014,0,98107,47.674,-122.387,1510,2501,2252,Seattle,Northwest 62nd Street,,The Paradise,,1,561000.0,51000.0
2767601815,2015-03-17,356000.0,3,1.0,940,2366,1.0,0,0,3,6,940,0,1916,0,98107,47.6744,-122.383,1500,5000,2019,Seattle,Northwest 63rd Street,,,,1,462800.0,106800.0
2767602645,2014-11-10,507000.0,4,2.0,1360,2746,1.5,0,0,3,7,1360,0,1945,2011,98107,47.6736,-122.39,1960,2746,6114,Seattle,26th Avenue Northwest,Sunset Hill,,,1,557700.0,50700.0
2767602945,2014-06-25,500000.0,3,1.5,1190,4750,1.0,0,0,3,7,970,220,1940,0,98107,47.6726,-122.386,1460,4750,2226,Seattle,Northwest 60th Street,,,,1,550000.0,50000.0
2767603026,2015-04-15,425000.0,2,1.0,540,2500,1.0,0,0,3,5,540,0,1905,0,98107,47.6729,-122.383,1290,5000,2017,Seattle,Northwest 61st Street,,,,1,552500.0,127500.0
2767603165,2015-01-22,500000.0,4,2.0,1980,4500,2.0,0,0,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,2541,6013,Seattle,17th Avenue Northwest,,,,1,550000.0,50000.0
2767603215,2014-05-16,490000.0,3,2.0,1450,2400,1.5,0,0,3,8,1450,0,1900,2003,98107,47.6726,-122.381,1450,4275,1746,Seattle,Northwest 60th Street,,,,1,539000.0,49000.0
2767603505,2014-05-07,519950.0,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310,1749,Seattle,Northwest 60th Street,,,,1,571945.0,51995.0
2767603577,2015-05-06,475000.0,2,1.5,1170,1250,3.0,0,0,3,8,1170,0,2000,0,98107,47.6719,-122.38,1310,1308,1722,Seattle,Northwest 59th Street,,,,1,522500.00000000006,47500.0
2767603591,2014-08-04,475000.0,3,2.5,1320,1310,3.0,0,0,3,8,1320,0,2006,0,98107,47.6719,-122.38,1350,1250,1722,Seattle,Northwest 59th Street,,,,1,522500.00000000006,47500.0
2767603608,2014-10-02,405000.0,2,1.5,1170,1274,3.0,0,0,3,8,1170,0,2001,0,98107,47.6719,-122.381,1290,1308,1746,Seattle,Northwest 59th Street,,,,1,526500.0,121500.0
2767603612,2015-01-13,489000.0,2,2.25,1290,1334,3.0,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334,5900,Seattle,20th Avenue Northwest,,,,1,537900.0,48900.0
2767603615,2014-09-03,481000.0,2,2.25,1290,1137,3.0,0,0,3,8,1290,0,2007,0,98107,47.6718,-122.382,1290,1332,5900,Seattle,20th Avenue Northwest,,,,1,529100.0,48100.0
2767603649,2014-07-30,520000.0,3,2.25,1210,1250,3.0,0,0,3,8,1210,0,2014,0,98107,47.6722,-122.384,1780,5000,2043,Seattle,Northwest 60th Street,,,,1,572000.0,52000.0
2767603824,2014-09-15,459000.0,2,2.5,1240,1249,3.0,0,0,3,8,1240,0,2006,0,98107,47.6718,-122.386,1240,2500,2230,Seattle,Northwest 59th Street,,Oslo,,2,596700.0,137700.0
2767603931,2014-08-18,469000.0,3,3.25,1370,1194,3.0,0,0,3,8,1370,0,2004,0,98107,47.6718,-122.388,1800,2678,2406,Seattle,Northwest 59th Street,Sunset Hill,,,3,609700.0,140700.0
2767603962,2015-04-14,462550.0,2,1.75,1070,1276,3.0,0,0,3,8,1070,0,2006,0,98107,47.6719,-122.39,1290,2057,2448,Seattle,Northwest 59th Street,Sunset Hill,,,3,601315.0,138765.0
2767604074,2014-08-22,437500.0,2,1.5,1210,1232,3.0,0,0,3,8,1210,0,2007,0,98107,47.6712,-122.39,1330,1174,5806,Seattle,26th Avenue Northwest,Sunset Hill,,,1,568750.0,131250.0
2767604212,2014-10-29,452000.0,2,2.5,1260,1131,3.0,0,0,3,8,1260,0,2006,0,98107,47.6715,-122.384,1490,2500,2039,Seattle,Northwest 59th Street,,,,1,587600.0,135600.0
2767604247,2014-07-11,467000.0,2,2.5,1140,1181,3.0,0,0,3,8,1140,0,2007,0,98107,47.6713,-122.383,1220,1189,2021,Seattle,Northwest 59th Street,,,,3,607100.0,140100.0
2767604252,2015-01-12,344000.0,1,1.5,760,779,3.0,0,0,3,8,760,0,2006,0,98107,47.6715,-122.382,1290,1189,1767,Seattle,Northwest 59th Street,,,,1,447200.0,103200.0
2767604253,2015-04-13,396000.0,2,1.5,950,865,3.0,0,0,3,8,950,0,2006,0,98107,47.6714,-122.382,1290,1189,1760,Seattle,Northwest 58th Street,,,,1,514800.0,118800.0
2767604254,2014-06-03,425000.0,2,2.5,1140,1182,3.0,0,0,3,8,1140,0,2007,0,98107,47.6713,-122.383,1290,1189,2021,Seattle,Northwest 59th Street,,,,1,552500.0,127500.0
2767604551,2014-08-22,371000.0,2,1.5,1110,1189,3.0,0,0,3,8,1110,0,2000,0,98107,47.6711,-122.377,1420,1311,1512,Seattle,Northwest 58th Street,,,,1,482300.0,111300.0
2767604558,2014-07-21,512000.0,2,2.25,1170,1313,3.0,0,0,3,8,1170,0,2007,0,98107,47.6712,-122.378,1310,1304,1536,Seattle,Northwest 58th Street,,,,1,563200.0,51200.0
2767604712,2014-09-19,437500.0,3,2.5,1260,1125,3.0,0,0,3,8,1260,0,2002,0,98107,47.6706,-122.381,1360,1250,1747,Seattle,Northwest 58th Street,,,,1,568750.0,131250.0
2767604724,2014-10-15,505000.0,2,2.5,1430,1201,3.0,0,0,3,8,1430,0,2009,0,98107,47.6707,-122.381,1430,1249,1747,Seattle,Northwest 58th Street,,,,1,555500.0,50500.0
2767700022,2015-01-13,500000.0,3,3.25,1520,1500,3.0,0,0,3,7,1520,0,2000,0,98107,47.67,-122.389,1520,1323,2427,Seattle,Northwest 57th Street,Sunset Hill,,,1,550000.0,50000.0
2767701416,2015-01-16,440000.0,3,2.5,1040,1032,3.0,0,0,3,7,1040,0,2007,0,98107,47.6673,-122.377,1290,1275,1514,Seattle,Northwest 53rd Street,,,,1,572000.0,132000.0
2767704055,2014-06-09,435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,1906,0,98107,47.6751,-122.372,1410,5000,1111,Seattle,Northwest 64th Street,,,,1,565500.0,130500.0
2767704251,2015-04-16,514700.0,3,3.25,1310,1072,2.0,0,0,3,8,1060,250,2008,0,98107,47.6744,-122.374,1160,1266,1409,Seattle,Northwest 63rd Street,,,,1,566170.0,51470.0
2767704252,2014-11-03,478000.0,3,3.25,1430,1348,2.0,0,0,3,8,1160,270,2008,0,98107,47.6743,-122.374,1160,1265,1407,Seattle,Northwest 63rd Street,,,,1,525800.0,47800.0
2767704302,2015-04-10,422250.0,2,1.5,1280,1256,2.0,0,0,3,8,1200,80,1998,0,98107,47.6741,-122.375,1390,1256,1424,Seattle,Northwest 62nd Street,,,,1,548925.0,126675.0
2767704332,2014-09-30,469000.0,3,3.25,1390,1278,2.0,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256,1427,Seattle,Northwest 62nd Street,,,,3,609700.0,140700.0
2767704345,2014-05-20,467000.0,3,2.25,1270,1213,2.0,0,0,3,8,1040,230,2005,0,98107,47.6736,-122.375,1410,1265,1427,Seattle,Northwest 62nd Street,,,,3,607100.0,140100.0
2767704603,2014-06-09,489000.0,3,3.5,1500,1249,2.0,0,0,3,8,1240,260,2004,0,98107,47.6727,-122.373,1440,1850,6008,Seattle,14th Avenue Northwest,,,,1,537900.0,48900.0
2767704649,2014-09-29,425000.0,2,2.5,1320,1329,2.0,0,0,3,8,1180,140,2007,0,98107,47.6728,-122.374,1490,5000,6011,Seattle,14th Avenue Northwest,,,,1,552500.0,127500.0
2767704682,2015-04-08,482000.0,2,1.5,1300,1229,2.0,0,0,3,8,1160,140,2000,0,98107,47.6727,-122.375,1430,1255,1434,Seattle,Northwest 60th Street,,,,1,530200.0,48200.0
2767704756,2014-10-20,470000.0,3,3.5,1280,1257,2.0,0,0,3,8,1040,240,2000,0,98107,47.6721,-122.374,1280,1249,1403,Seattle,Northwest 60th Street,,,,3,611000.0,141000.0
2767704777,2014-09-19,436000.0,3,2.5,1460,1238,2.0,0,0,3,8,1200,260,2008,0,98107,47.6719,-122.374,1280,1257,1408,Seattle,Northwest 59th Street,,,,1,566800.0,130800.0
2767900355,2014-06-27,523460.0,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107,47.6711,-122.372,1610,5000,1126,Seattle,Northwest 58th Street,,,,1,575806.0,52346.0
2768100040,2014-07-01,515000.0,2,1.0,1050,5000,1.0,0,0,5,7,1050,0,1907,0,98107,47.6699,-122.369,1340,5000,5609,Seattle,9th Avenue Northwest,,,,1,566500.0,51500.0
2768100186,2014-06-18,515000.0,3,3.5,1360,1419,2.0,0,0,3,8,1040,320,2007,0,98107,47.6697,-122.371,1560,1977,5609,Seattle,11th Avenue Northwest,,,,1,566500.0,51500.0
2768100205,2014-06-25,519000.0,4,2.5,1950,2617,1.5,0,0,4,7,1250,700,1910,0,98107,47.6696,-122.372,1520,1438,1124,Seattle,Northwest 56th Street,,,,1,570900.0,51900.0
2768100206,2014-10-01,440000.0,3,2.25,1230,1097,3.0,0,0,3,8,1230,0,2009,0,98107,47.6697,-122.372,1420,1437,1126,Seattle,Northwest 56th Street,,,,1,572000.0,132000.0
2768100545,2014-09-08,499000.0,3,1.5,1260,3135,1.0,0,0,4,7,780,480,1944,0,98107,47.6693,-122.371,1540,3025,1103,Seattle,Northwest 56th Street,,,,1,548900.0,49900.0
2768100690,2015-04-23,513000.0,3,1.75,1710,5000,1.0,0,0,4,7,1110,600,1944,0,98107,47.6689,-122.37,920,5000,926,Seattle,Northwest Market Street,,,,1,564300.0,51300.0
2768200210,2014-08-25,499000.0,2,2.5,1320,1157,2.0,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,5507,Seattle,5th Avenue Northwest,,,,1,548900.0,49900.0
2768200212,2014-09-11,499950.0,2,2.5,1320,1157,2.0,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,5507,Seattle,5th Avenue Northwest,,,,1,549945.0,49995.0
2768200213,2014-07-24,529000.0,2,2.5,1320,1395,2.0,0,0,3,8,990,330,2014,0,98107,47.6689,-122.362,1550,1519,5503,Seattle,4th Avenue Northwest,,,,1,581900.0,52900.0
2768300650,2014-12-01,453000.0,3,2.5,1650,1838,2.0,0,0,4,7,1270,380,1991,0,98107,47.6666,-122.367,1550,1558,814,Seattle,Northwest 52nd Street,,,,1,588900.0,135900.0
2768301182,2014-12-04,439950.0,3,2.0,1230,1613,2.0,0,0,3,8,1010,220,2003,0,98107,47.6661,-122.37,1610,1873,929,Seattle,Northwest 52nd Street,,,,1,571935.0,131985.0
2768301214,2014-12-11,395000.0,2,1.0,870,3121,1.0,0,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777,908,Seattle,Northwest 51st Street,,,,1,513500.0,118500.0
2768301357,2014-10-01,500000.0,3,2.25,1530,1396,2.0,0,0,3,8,1240,290,2007,0,98107,47.666,-122.367,1690,2500,814,Seattle,Northwest 51st Street,,,,1,550000.0,50000.0
2768301476,2014-11-24,495000.0,3,2.25,1280,1517,2.0,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,846,Seattle,Northwest 50th Street,,,,1,544500.0,49500.0
2768301482,2014-08-21,490000.0,3,2.25,1280,1520,2.0,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,846,Seattle,Northwest 50th Street,,,,1,539000.0,49000.0
2768301490,2014-06-26,402000.0,2,1.0,620,2475,1.0,0,0,5,6,620,0,1911,0,98107,47.6655,-122.371,1290,2475,1100,Seattle,Northwest 50th Street,,,Sacred Rain Healing Center,1,522600.0,120600.0
2769600560,2014-05-27,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333,6015,Seattle,5th Avenue Northwest,,,,1,581900.0,52900.0
2769602135,2014-08-13,435000.0,3,2.0,1380,2500,1.0,0,0,3,7,750,630,1986,0,98107,47.6753,-122.363,1630,3800,6237,Seattle,5th Avenue Northwest,,,,1,565500.0,130500.0
2769602140,2014-12-15,499950.0,3,2.0,1360,2500,1.0,0,0,3,7,730,630,1986,0,98107,47.6753,-122.363,1630,5000,6237,Seattle,5th Avenue Northwest,,,,1,549945.0,49995.0
2769602475,2014-05-09,490000.0,2,1.0,1840,3300,1.5,0,0,4,6,1130,710,1910,0,98107,47.6757,-122.362,1320,4000,6249,Seattle,4th Avenue Northwest,,,,1,539000.0,49000.0
2769602710,2014-10-06,517950.0,3,2.0,1410,5000,1.0,0,0,5,7,740,670,1908,0,98107,47.6752,-122.361,1830,4000,6233,Seattle,3rd Avenue Northwest,,,,1,569745.0,51795.0
2769602840,2014-10-16,450000.0,3,1.0,1360,3737,1.5,0,0,4,6,1360,0,1910,0,98107,47.6751,-122.362,1820,4500,6231,Seattle,4th Avenue Northwest,,,,1,585000.0,135000.0
2770600795,2015-03-02,585000.0,4,1.75,2500,7000,1.0,0,0,3,7,1250,1250,1947,0,98199,47.648,-122.386,1680,7000,3047,Seattle,23rd Avenue West,Southeast Magnolia,,,1,643500.0,58500.0
2770600841,2014-06-04,640000.0,3,2.5,1690,1553,2.5,0,0,3,8,1690,0,2007,0,98199,47.6443,-122.385,1910,1553,2647,Seattle,22nd Avenue West,Southeast Magnolia,,,1,704000.0,64000.0
2770600853,2014-06-12,585000.0,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007,0,98199,47.6441,-122.385,1760,1750,2637,Seattle,22nd Avenue West,Southeast Magnolia,,,1,643500.0,58500.0
2770600930,2014-10-22,601000.0,3,2.5,1740,1251,2.0,0,0,3,9,1180,560,2012,0,98199,47.644,-122.385,1740,1625,2637,Seattle,22nd Avenue West,Southeast Magnolia,,,1,661100.0,60100.0
2770601365,2015-02-24,473000.0,2,1.0,940,4000,1.0,0,0,3,6,720,220,1942,0,98199,47.6488,-122.385,1180,6000,3207,Seattle,22nd Avenue West,Southeast Magnolia,,,1,614900.0,141900.0
2770601457,2015-02-10,542300.0,3,2.25,1580,1487,3.0,0,0,3,9,1580,0,2013,0,98199,47.6514,-122.386,1600,1525,3438,Seattle,23rd Avenue West,Southeast Magnolia,,,2,704990.0,162690.0
2770601461,2015-03-17,487500.0,3,2.5,1810,1988,2.0,0,0,3,7,1350,460,1997,0,98199,47.6513,-122.385,1600,1525,3431,Seattle,22nd Avenue West,Southeast Magnolia,,,1,633750.0,146250.0
2770601462,2015-04-23,503500.0,3,2.5,1810,1750,2.0,0,0,3,7,1350,460,1997,0,98199,47.6513,-122.386,1640,1563,3432,Seattle,23rd Avenue West,Southeast Magnolia,,,1,654550.0,151050.0
2770601595,2015-03-20,415000.0,2,1.0,1470,6000,1.0,0,0,3,6,900,570,1944,0,98199,47.6527,-122.386,1670,6000,3615,Seattle,23rd Avenue West,Southeast Magnolia,,,1,539500.0,124500.0
2770601677,2015-04-22,494000.0,3,3.5,1570,1486,2.5,0,0,3,8,1330,240,2000,0,98199,47.652,-122.384,1610,1486,2117,Seattle,West Ruffner Street,Lawton Park,,,1,642200.0,148200.0
2770601696,2014-07-03,439990.0,3,2.5,1930,1348,2.0,0,0,3,8,1300,630,2005,0,98199,47.6513,-122.384,1630,6000,3433,Seattle,21st Avenue West,Southeast Magnolia,,,1,571987.0,131997.0
2770601734,2014-06-30,535000.0,3,1.0,1580,6300,1.0,0,0,3,7,1180,400,1925,0,98199,47.6505,-122.384,1560,1601,2108,Seattle,West Bertona Street,Lawton Park,,,1,695500.0,160500.0
2770601741,2014-11-06,390000.0,3,3.0,1490,2944,2.0,0,0,3,7,960,530,1993,0,98199,47.6506,-122.384,1590,1600,2108,Seattle,West Bertona Street,Lawton Park,,,1,507000.0,117000.0
2770601763,2015-03-23,450000.0,3,3.5,1790,1288,3.0,0,0,3,8,1390,400,2000,0,98199,47.651,-122.384,1560,1426,3425,Seattle,21st Avenue West,Southeast Magnolia,,,1,585000.0,135000.0
2770601769,2014-06-17,435000.0,3,2.25,1230,1238,2.0,0,0,3,8,1080,150,2009,0,98199,47.6519,-122.384,1230,953,2117,Seattle,West Ruffner Street,Lawton Park,,,1,565500.0,130500.0
2770601775,2014-11-28,399950.0,3,2.5,1230,922,2.0,0,0,3,8,1080,150,2009,0,98199,47.6518,-122.384,1230,1237,3445,Seattle,21st Avenue West,Southeast Magnolia,,,1,519935.0,119985.0
2770601782,2014-08-01,453000.0,3,2.5,1510,1618,2.5,0,0,3,8,1330,180,2011,0,98199,47.6515,-122.384,1350,1397,3441,Seattle,21st Avenue West,Southeast Magnolia,,,1,588900.0,135900.0
2770601800,2014-10-24,525000.0,3,1.75,1560,6000,1.0,0,0,3,6,780,780,1944,0,98199,47.6501,-122.384,1560,1734,3253,Seattle,21st Avenue West,Southeast Magnolia,,,1,682500.0,157500.0
2770601912,2015-04-02,570000.0,3,3.25,1550,1280,2.0,0,0,3,9,1220,330,2013,0,98199,47.6493,-122.384,1550,1579,3227,Seattle,21st Avenue West,Southeast Magnolia,,,1,627000.0,57000.0
2770602135,2014-05-14,607500.0,5,1.75,2220,6000,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715,3053,Seattle,21st Avenue West,Southeast Magnolia,,,1,668250.0,60750.0
2770602170,2015-04-22,375000.0,2,1.0,760,6000,1.0,0,0,3,6,760,0,1942,0,98199,47.646,-122.384,1360,6000,2838,Seattle,22nd Avenue West,Southeast Magnolia,,,1,487500.0,112500.0
2770602265,2015-02-24,345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,1540,5000,2107,Seattle,West Barrett Street,Southeast Magnolia,,,1,448500.0,103500.0
2770602335,2015-04-07,615000.0,3,2.5,1490,1410,2.0,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,1715,3038,Seattle,21st Avenue West,Southeast Magnolia,,,1,676500.0,61500.0
2770602360,2015-04-21,671000.0,4,2.75,1890,1475,2.0,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682,3016,Seattle,21st Avenue West,Southeast Magnolia,,,1,738100.0000000001,67100.0
2770602493,2014-11-20,455000.0,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,2013,0,98199,47.649,-122.383,1310,982,3210,Seattle,21st Avenue West,Southeast Magnolia,,,1,591500.0,136500.0
2770603522,2014-12-11,585000.0,3,2.5,2160,1250,3.0,0,0,3,8,1830,330,2010,0,98119,47.6515,-122.375,1870,2825,3433,Seattle,14th Avenue West,Interbay,,,1,760500.0,175500.0
2770603523,2015-04-22,530000.0,3,2.5,1410,1250,2.0,0,0,3,8,1140,270,2010,0,98119,47.6515,-122.375,1720,2825,3433,Seattle,14th Avenue West,Interbay,,,1,689000.0,159000.0
2770604079,2014-10-29,659950.0,3,2.5,1610,1246,2.0,0,1,3,9,1080,530,2014,0,98119,47.6423,-122.375,1610,1249,2557,Seattle,14th Avenue West,Interbay,,,1,725945.0000000001,65995.0
2770604080,2015-03-24,629950.0,3,2.5,1680,1620,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,2561 1/2,Seattle,13th Avenue West,Interbay,,,1,692945.0,62995.0
2770604081,2015-03-05,629950.0,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,2561 1/2,Seattle,13th Avenue West,Interbay,,,1,692945.0,62995.0
2770604082,2015-03-10,629950.0,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6424,-122.374,1610,1249,2557 1/2,Seattle,13th Avenue West,Interbay,,,1,692945.0,62995.0
2770604103,2014-07-31,450000.0,3,2.5,1530,762,2.0,0,0,3,8,1050,480,2007,0,98119,47.642,-122.374,1610,1482,2547,Seattle,13th Avenue West,Interbay,,,1,585000.0,135000.0
2770604104,2014-06-04,499950.0,3,2.5,1520,2208,2.0,0,0,3,8,1040,480,2007,0,98119,47.6419,-122.374,1610,1618,2543,Seattle,13th Avenue West,Interbay,,,1,649935.0,149985.0
2770604346,2014-07-05,499000.0,3,2.5,1540,1326,3.0,0,0,3,8,1390,150,1995,0,98119,47.6457,-122.374,1680,1592,2821,Seattle,Prosch Avenue West,Interbay,,,1,648700.0,149700.0
2770604365,2014-06-23,649950.0,3,2.5,1500,1375,2.0,0,0,3,9,1200,300,2014,0,98119,47.6451,-122.375,1680,1627,2811,Seattle,14th Avenue West,Interbay,,,1,714945.0,64995.0
2770604410,2014-10-29,608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,2006,0,98119,47.6473,-122.374,1760,5400,3021,Seattle,13th Avenue West,Interbay,,,1,790400.0,182400.0
2770604575,2015-05-06,560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,98119,47.6516,-122.375,1870,6000,3445,Seattle,14th Avenue West,Interbay,,,1,728000.0,168000.0
2770604615,2014-11-21,735000.0,4,2.0,1640,6000,1.5,0,0,4,9,1640,0,1911,0,98119,47.6505,-122.375,1900,6000,3407,Seattle,14th Avenue West,Interbay,,,1,808500.0000000001,73500.0
2770604665,2015-02-02,612125.0,2,1.5,1670,6000,1.0,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000,3447,Seattle,13th Avenue West,,,,1,795762.5,183637.5
2770604920,2014-09-03,497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,98119,47.6543,-122.373,1910,2951,3808,Seattle,13th Avenue West,,,,1,646100.0,149100.0
2770604942,2014-12-30,609850.0,2,2.75,1910,1369,3.0,0,0,3,9,1910,0,2002,0,98119,47.6544,-122.373,1910,1879,3808,Seattle,13th Avenue West,,,,1,792805.0,182955.0
2770605065,2014-11-18,450000.0,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,98119,47.6531,-122.373,1600,6000,3624,Seattle,13th Avenue West,,,,1,585000.0,135000.0
2770605175,2015-02-27,620047.0,4,1.75,1760,6000,1.0,0,0,3,7,880,880,1946,0,98119,47.6508,-122.373,2040,6000,3412,Seattle,13th Avenue West,,,,1,682051.7000000001,62004.700000000004
2770605420,2014-09-16,550000.0,2,0.75,1040,4000,1.0,0,0,3,7,930,110,1909,0,98119,47.6489,-122.372,1700,4800,3210,Seattle,12th Avenue West,Interbay,,,1,715000.0,165000.0
2770606602,2015-03-05,552500.0,3,1.75,2040,5775,1.0,0,0,3,7,1410,630,1958,0,98199,47.6592,-122.393,1360,4400,2804,Seattle,West Jameson Street,Lawton Park,,,1,607750.0,55250.0
2770606685,2014-08-13,470000.0,3,1.0,1170,4400,1.0,0,0,3,7,870,300,1951,0,98199,47.6584,-122.391,1240,4400,4225,Seattle,27th Avenue West,Lawton Park,,,1,611000.0,141000.0
2770606822,2014-08-20,417000.0,3,2.5,1300,877,2.0,0,0,3,7,1060,240,2008,0,98199,47.6591,-122.392,1320,1414,4250,Seattle,Williams Avenue West,Lawton Park,,,1,542100.0,125100.0
2770606890,2014-08-07,450000.0,4,1.75,1520,5250,1.0,0,0,3,6,1520,0,1949,0,98199,47.6581,-122.39,1530,5250,4219,Seattle,26th Avenue West,Lawton Park,,,1,585000.0,135000.0
2770606915,2014-10-20,420000.0,3,1.5,1050,6615,1.0,0,0,4,6,800,250,1950,0,98199,47.6578,-122.39,1530,5250,4201,Seattle,26th Avenue West,Lawton Park,,,1,546000.0,126000.0
2771101200,2014-05-17,410000.0,3,2.0,1700,4250,1.0,0,0,3,6,890,810,1944,0,98199,47.6542,-122.385,1440,4250,2204,Seattle,West Emerson Street,,,,1,533000.0,123000.0
2771101251,2015-03-26,395000.0,1,1.0,790,3000,1.0,0,0,3,6,790,0,1953,0,98199,47.6544,-122.386,1110,4100,3816,Seattle,23rd Avenue West,,,,1,513500.0,118500.0
2771101921,2014-12-11,377000.0,2,1.5,1000,1251,2.0,0,0,3,7,930,70,2006,0,98199,47.6529,-122.384,1420,1187,3621,Seattle,Gilman Avenue West,,,,1,490100.0,113100.0
2771101963,2014-06-11,386000.0,3,1.5,1270,1318,2.0,0,0,3,7,1080,190,2004,0,98199,47.6526,-122.384,1360,1488,3613,Seattle,Gilman Avenue West,,,,1,501800.0,115800.0
2771101964,2014-08-12,396500.0,3,1.5,1360,1488,2.0,0,0,3,7,1120,240,2003,0,98199,47.6526,-122.384,1360,1573,3613,Seattle,Gilman Avenue West,,,,1,515450.0,118950.0
2771102144,2014-05-02,385000.0,3,3.25,1320,1327,2.0,0,0,3,8,1040,280,2008,0,98199,47.6506,-122.383,1440,1263,3400,Seattle,21st Avenue West,Southeast Magnolia,,,1,500500.0,115500.0
2771102158,2014-10-21,395000.0,3,3.5,1450,1263,2.0,0,0,3,8,1160,290,2007,0,98199,47.6508,-122.383,1390,1282,3416,Seattle,21st Avenue West,Southeast Magnolia,,,1,513500.0,118500.0
2771104010,2014-06-05,529999.0,3,2.5,1710,1664,2.0,0,0,5,8,1300,410,2003,0,98199,47.6456,-122.383,1470,5400,2826,Seattle,21st Avenue West,Southeast Magnolia,,,1,688998.7000000001,158999.69999999998
2771600350,2014-05-06,575000.0,3,1.75,2130,6500,1.0,0,2,3,8,1170,960,1954,0,98199,47.6424,-122.386,2020,5000,2214,Seattle,West Halladay Street,Southeast Magnolia,,,1,632500.0,57500.0
